FARMACIA;;;;;;;;;;;;;;
ID_Cliente;Zona;ID_ZONA;País;Tipo_de_producto;Canal_de_venta;Prioridad;Fecha_pedido;ID_Pedido;Fecha_envío;Unidades; Precio_unitario ; Coste_unitario ; Importe_venta_total ; Importe_coste_total 
3248;África;1;The Gambia;Cárnicos;Offline;Crítica;8/10/2021;324860417;18/11/2021;2271; $ 421,89 ; $ 364,69 ; $ 958.112 ; $ 828.211 
3214;Europa;5;Ireland;Snacks;Offline;Crítica;12/04/2020;321489417;13/04/2020;4718; $ 152,58 ; $ 97,44 ; $ 719.872 ; $ 459.722 
3281;Europa;5;San Marino;Cosméticos;Online;Baja;14/05/2022;328184640;29/06/2022;5983; $ 437,20 ; $ 263,33 ; $ 2.615.768 ; $ 1.575.503 
7918;África;1;United Arab Emirates;Material de oficina;Offline;Baja;30/05/2020;791869914;22/06/2020;760; $ 651,21 ; $ 524,96 ; $ 494.920 ; $ 398.970 
8797;África;1;Mauritania;Cuidado personal;Online;Media;28/06/2021;879781568;17/08/2021;5771; $ 81,73 ; $ 56,67 ; $ 471.664 ; $ 327.043 
7294;Centroamérica y Caribe;4;Nicaragua;Cárnicos;Offline;Crítica;19/03/2020;729468429;13/04/2020;4773; $ 421,89 ; $ 364,69 ; $ 2.013.681 ; $ 1.740.665 
9987;Asia;2;Malaysia;Ropa;Offline;Alta;5/03/2020;998791825;21/03/2020;3551; $ 109,28 ; $ 35,84 ; $ 388.053 ; $ 127.268 
6159;África;1;Zambia;Cosméticos;Online;Alta;30/01/2021;615925586;25/02/2021;4923; $ 437,20 ; $ 263,33 ; $ 2.152.336 ; $ 1.296.374 
8293;África;1;Malawi;Frutas;Online;Baja;7/03/2020;829356038;29/03/2020;3737; $ 9,33 ; $ 6,92 ; $ 34.866 ; $ 25.860 
2578;África;1;Lesotho;Cuidado personal;Offline;Alta;9/04/2022;257882010;17/04/2022;1872; $ 81,73 ; $ 56,67 ; $ 152.999 ; $ 106.086 
7406;África;1;Malawi;Cárnicos;Offline;Baja;11/02/2021;740614831;15/02/2021;3241; $ 421,89 ; $ 364,69 ; $ 1.367.345 ; $ 1.181.960 
5869;África;1;Iraq;Cárnicos;Offline;Crítica;19/11/2020;586978328;6/12/2020;8786; $ 421,89 ; $ 364,69 ; $ 3.706.726 ; $ 3.204.166 
4267;Asia;2;Turkmenistan;Doméstico;Offline;Media;9/06/2020;426708829;25/06/2020;1480; $ 668,27 ; $ 502,54 ; $ 989.040 ; $ 743.759 
9598;África;1;United Arab Emirates;Material de oficina;Offline;Baja;19/06/2020;959855163;28/06/2020;1328; $ 651,21 ; $ 524,96 ; $ 864.807 ; $ 697.147 
7067;Asia;2;Maldives;Doméstico;Online;Alta;20/01/2022;706778657;7/02/2022;366; $ 668,27 ; $ 502,54 ; $ 244.587 ; $ 183.930 
9581;Europa;5;Romania;Doméstico;Online;Crítica;29/05/2022;958153140;1/06/2022;7661; $ 668,27 ; $ 502,54 ; $ 5.119.616 ; $ 3.849.959 
8249;África;1;Lebanon;Cosméticos;Offline;Crítica;28/12/2021;824964940;5/02/2022;4313; $ 437,20 ; $ 263,33 ; $ 1.885.644 ; $ 1.135.742 
3885;Europa;5;Portugal;Cosméticos;Online;Alta;30/03/2020;388512885;3/05/2020;8451; $ 437,20 ; $ 263,33 ; $ 3.694.777 ; $ 2.225.402 
2504;Europa;5;Bosnia and Herzegovina;Material de oficina;Offline;Crítica;22/09/2022;250408303;7/10/2022;236; $ 651,21 ; $ 524,96 ; $ 153.686 ; $ 123.891 
1825;África;1;Iraq;Snacks;Offline;Crítica;10/07/2022;182575023;24/08/2022;6861; $ 152,58 ; $ 97,44 ; $ 1.046.851 ; $ 668.536 
4772;Europa;5;Moldova ;Ropa;Offline;Crítica;18/09/2021;477249372;6/11/2021;7549; $ 109,28 ; $ 35,84 ; $ 824.955 ; $ 270.556 
5969;África;1;Liberia;Cereales;Offline;Alta;6/05/2021;596980178;17/06/2021;8556; $ 205,70 ; $ 117,11 ; $ 1.759.969 ; $ 1.001.993 
5246;África;1;Sudan;Alimento infantil;Online;Baja;1/01/2020;524628770;3/01/2020;8166; $ 255,28 ; $ 159,42 ; $ 2.084.616 ; $ 1.301.824 
3133;África;1;Democratic Republic of the Congo;Cosméticos;Online;Media;18/12/2020;313368976;2/02/2021;1698; $ 437,20 ; $ 263,33 ; $ 742.366 ; $ 447.134 
5366;África;1;Morocco;Snacks;Offline;Media;13/03/2022;536687123;15/03/2022;6501; $ 152,58 ; $ 97,44 ; $ 991.923 ; $ 633.457 
9383;Centroamérica y Caribe;4;Saint Vincent and the Grenadines;Frutas;Online;Media;20/08/2020;938382041;29/09/2020;6954; $ 9,33 ; $ 6,92 ; $ 64.881 ; $ 48.122 
8825;África;1;Pakistan;Doméstico;Offline;Baja;12/03/2022;882565057;19/04/2022;9468; $ 668,27 ; $ 502,54 ; $ 6.327.180 ; $ 4.758.049 
7036;Europa;5;Sweden;Cereales;Online;Alta;27/04/2020;703659999;14/05/2020;7485; $ 205,70 ; $ 117,11 ; $ 1.539.665 ; $ 876.568 
3564;Australia y Oceanía;3;Palau;Cuidado personal;Online;Crítica;24/04/2020;356403195;3/05/2020;6480; $ 81,73 ; $ 56,67 ; $ 529.610 ; $ 367.222 
7658;Europa;5;Poland;Cereales;Offline;Crítica;15/09/2020;765843474;21/10/2020;8958; $ 205,70 ; $ 117,11 ; $ 1.842.661 ; $ 1.049.071 
6773;África;1;Equatorial Guinea;Cárnicos;Online;Crítica;15/06/2020;677342164;15/07/2020;9453; $ 421,89 ; $ 364,69 ; $ 3.988.126 ; $ 3.447.415 
7065;Australia y Oceanía;3;Kiribati;Doméstico;Offline;Media;30/04/2020;706573092;15/05/2020;9535; $ 668,27 ; $ 502,54 ; $ 6.371.954 ; $ 4.791.719 
1895;Asia;2;Myanmar;Cereales;Offline;Crítica;6/07/2021;189522588;1/08/2021;2800; $ 205,70 ; $ 117,11 ; $ 575.960 ; $ 327.908 
3324;Centroamérica y Caribe;4;Haiti;Doméstico;Online;Crítica;18/04/2021;332489478;26/05/2021;9880; $ 668,27 ; $ 502,54 ; $ 6.602.508 ; $ 4.965.095 
1620;África;1;Mauritius ;Snacks;Online;Media;26/03/2020;162085092;2/05/2020;3435; $ 152,58 ; $ 97,44 ; $ 524.112 ; $ 334.706 
5752;Europa;5;Luxembourg;Cereales;Online;Crítica;18/09/2020;575233256;5/11/2020;3158; $ 205,70 ; $ 117,11 ; $ 649.601 ; $ 369.833 
2891;Australia y Oceanía;3;Tonga;Ropa;Offline;Baja;31/08/2022;289170300;11/09/2022;773; $ 109,28 ; $ 35,84 ; $ 84.473 ; $ 27.704 
7914;Europa;5;Ukraine;Verduras;Offline;Alta;16/02/2022;791445052;19/02/2022;5033; $ 154,06 ; $ 90,93 ; $ 775.384 ; $ 457.651 
4899;África;1;Sudan;Snacks;Online;Alta;7/04/2021;489918839;21/04/2021;6727; $ 152,58 ; $ 97,44 ; $ 1.026.406 ; $ 655.479 
5627;Europa;5;France;Doméstico;Online;Baja;19/03/2021;562765491;11/04/2021;3669; $ 668,27 ; $ 502,54 ; $ 2.451.883 ; $ 1.843.819 
9084;Asia;2;Laos;Ropa;Offline;Media;25/08/2020;908471333;16/09/2020;5711; $ 109,28 ; $ 35,84 ; $ 624.098 ; $ 204.682 
5958;Centroamérica y Caribe;4;Dominica;Cosméticos;Online;Crítica;31/01/2020;595835196;12/03/2020;9730; $ 437,20 ; $ 263,33 ; $ 4.253.956 ; $ 2.562.201 
1139;Europa;5;Estonia;Snacks;Offline;Alta;3/06/2020;113968408;26/06/2020;4639; $ 152,58 ; $ 97,44 ; $ 707.819 ; $ 452.024 
9222;África;1;Afghanistan;Cuidado personal;Offline;Crítica;23/07/2021;922294795;11/09/2021;6380; $ 81,73 ; $ 56,67 ; $ 521.437 ; $ 361.555 
5005;África;1;Eritrea;Frutas;Online;Crítica;29/11/2020;500550687;16/12/2020;2926; $ 9,33 ; $ 6,92 ; $ 27.300 ; $ 20.248 
8987;África;1;Oman;Cárnicos;Online;Alta;8/08/2020;898784911;15/08/2020;9283; $ 421,89 ; $ 364,69 ; $ 3.916.405 ; $ 3.385.417 
1873;Centroamérica y Caribe;4;Cuba;Snacks;Offline;Media;18/04/2020;187358796;6/05/2020;2486; $ 152,58 ; $ 97,44 ; $ 379.314 ; $ 242.236 
1069;África;1;Oman;Cereales;Offline;Crítica;23/06/2021;106946170;27/07/2021;6603; $ 205,70 ; $ 117,11 ; $ 1.358.237 ; $ 773.277 
2185;Europa;5;Luxembourg;Material de oficina;Offline;Alta;29/04/2020;218533360;2/05/2020;7733; $ 651,21 ; $ 524,96 ; $ 5.035.807 ; $ 4.059.516 
1534;África;1;Namibia;Material de oficina;Offline;Baja;27/07/2020;153419196;7/08/2020;9004; $ 651,21 ; $ 524,96 ; $ 5.863.495 ; $ 4.726.740 
9632;Asia;2;India;Frutas;Online;Alta;12/08/2020;963215005;21/08/2020;5580; $ 9,33 ; $ 6,92 ; $ 52.061 ; $ 38.614 
1698;Australia y Oceanía;3;Palau;Verduras;Offline;Alta;14/09/2020;169844615;19/10/2020;9651; $ 154,06 ; $ 90,93 ; $ 1.486.833 ; $ 877.565 
3155;Europa;5;Serbia;Cuidado personal;Online;Alta;26/06/2021;315544354;4/08/2021;5441; $ 81,73 ; $ 56,67 ; $ 444.693 ; $ 308.341 
4128;África;1;Mauritania;Verduras;Offline;Crítica;26/07/2022;412863051;5/08/2022;4206; $ 154,06 ; $ 90,93 ; $ 647.976 ; $ 382.452 
8946;Asia;2;Maldives;Frutas;Offline;Alta;10/02/2021;894662034;13/02/2021;9232; $ 9,33 ; $ 6,92 ; $ 86.135 ; $ 63.885 
4641;África;1;Liberia;Cuidado personal;Offline;Crítica;31/10/2021;464115130;9/11/2021;836; $ 81,73 ; $ 56,67 ; $ 68.326 ; $ 47.376 
1447;Europa;5;Greece;Bebida;Online;Media;4/04/2021;144708669;5/05/2021;1366; $ 47,45 ; $ 31,79 ; $ 64.817 ; $ 43.425 
1302;Centroamérica y Caribe;4;Dominica;Frutas;Offline;Baja;11/08/2020;130241477;23/08/2020;202; $ 9,33 ; $ 6,92 ; $ 1.885 ; $ 1.398 
2348;Asia;2;Vietnam;Cereales;Offline;Crítica;10/07/2021;234824883;19/07/2021;8756; $ 205,70 ; $ 117,11 ; $ 1.801.109 ; $ 1.025.415 
3428;Asia;2;Sri Lanka;Cereales;Offline;Alta;24/09/2021;342882716;9/10/2021;5470; $ 205,70 ; $ 117,11 ; $ 1.125.179 ; $ 640.592 
8591;Europa;5;Portugal;Doméstico;Offline;Media;28/03/2022;859151303;6/05/2022;818; $ 668,27 ; $ 502,54 ; $ 546.645 ; $ 411.078 
4586;Norteamérica;6;United States of America;Cárnicos;Offline;Crítica;26/02/2020;458679473;22/03/2020;2304; $ 421,89 ; $ 364,69 ; $ 972.035 ; $ 840.246 
1368;Centroamérica y Caribe;4;Jamaica;Snacks;Online;Crítica;30/07/2021;136828553;2/09/2021;9464; $ 152,58 ; $ 97,44 ; $ 1.444.017 ; $ 922.172 
9592;Europa;5;Cyprus;Alimento infantil;Online;Alta;19/02/2020;959272372;1/03/2020;8867; $ 255,28 ; $ 159,42 ; $ 2.263.568 ; $ 1.413.577 
9119;África;1;Iran;Cereales;Offline;Media;18/04/2021;911997258;7/05/2021;9110; $ 205,70 ; $ 117,11 ; $ 1.873.927 ; $ 1.066.872 
7513;Asia;2;Sri Lanka;Verduras;Offline;Crítica;4/12/2020;751302039;10/12/2020;5824; $ 154,06 ; $ 90,93 ; $ 897.245 ; $ 529.576 
8537;Australia y Oceanía;3;East Timor;Snacks;Online;Media;2/01/2021;853798043;5/02/2021;6669; $ 152,58 ; $ 97,44 ; $ 1.017.556 ; $ 649.827 
7664;África;1;Niger;Cárnicos;Online;Crítica;29/06/2022;766409099;3/07/2022;6338; $ 421,89 ; $ 364,69 ; $ 2.673.939 ; $ 2.311.405 
5563;Australia y Oceanía;3;Australia;Frutas;Online;Media;10/01/2021;556371533;9/02/2021;1555; $ 9,33 ; $ 6,92 ; $ 14.508 ; $ 10.761 
3612;África;1;Botswana;Alimento infantil;Online;Media;29/08/2022;361234176;11/09/2022;6075; $ 255,28 ; $ 159,42 ; $ 1.550.826 ; $ 968.477 
8388;Europa;5;Portugal;Frutas;Online;Media;27/05/2022;838858354;16/06/2022;5683; $ 9,33 ; $ 6,92 ; $ 53.022 ; $ 39.326 
9174;Asia;2;South Korea;Bebida;Offline;Alta;26/10/2022;917417895;28/10/2022;3197; $ 47,45 ; $ 31,79 ; $ 151.698 ; $ 101.633 
9453;Asia;2;Philippines;Cárnicos;Offline;Media;28/02/2021;945399129;29/03/2021;3466; $ 421,89 ; $ 364,69 ; $ 1.462.271 ; $ 1.264.016 
4416;Centroamérica y Caribe;4;Saint Vincent and the Grenadines;Cárnicos;Offline;Baja;23/03/2022;441600883;27/03/2022;8369; $ 421,89 ; $ 364,69 ; $ 3.530.797 ; $ 3.052.091 
3451;Centroamérica y Caribe;4;Panama;Verduras;Online;Crítica;20/08/2022;345134484;7/10/2022;1818; $ 154,06 ; $ 90,93 ; $ 280.081 ; $ 165.311 
7654;Europa;5;Italy;Cárnicos;Offline;Crítica;4/11/2020;765423762;18/11/2020;4756; $ 421,89 ; $ 364,69 ; $ 2.006.509 ; $ 1.734.466 
5322;Asia;2;Tajikistan;Alimento infantil;Offline;Media;6/06/2021;532205045;1/07/2021;154; $ 255,28 ; $ 159,42 ; $ 39.313 ; $ 24.551 
3455;Europa;5;Montenegro;Verduras;Online;Media;21/03/2022;345527160;28/04/2022;8020; $ 154,06 ; $ 90,93 ; $ 1.235.561 ; $ 729.259 
5257;África;1;Sao Tome and Principe;Verduras;Online;Crítica;10/06/2021;525751435;5/07/2021;388; $ 154,06 ; $ 90,93 ; $ 59.775 ; $ 35.281 
5635;África;1;Somalia;Verduras;Online;Baja;8/01/2022;563551700;24/02/2022;6326; $ 154,06 ; $ 90,93 ; $ 974.584 ; $ 575.223 
4699;Europa;5;Italy;Alimento infantil;Offline;Baja;25/07/2021;469914281;18/08/2021;6933; $ 255,28 ; $ 159,42 ; $ 1.769.856 ; $ 1.105.259 
3261;Europa;5;Poland;Cárnicos;Online;Alta;14/05/2022;326138007;4/06/2022;339; $ 421,89 ; $ 364,69 ; $ 143.021 ; $ 123.630 
7338;Europa;5;Ukraine;Material de oficina;Offline;Crítica;29/05/2021;733834207;9/06/2021;6704; $ 651,21 ; $ 524,96 ; $ 4.365.712 ; $ 3.519.332 
5649;Asia;2;Cambodia;Doméstico;Online;Crítica;12/05/2020;564926707;19/05/2020;3221; $ 668,27 ; $ 502,54 ; $ 2.152.498 ; $ 1.618.681 
1116;Europa;5;Bosnia and Herzegovina;Ropa;Offline;Crítica;19/04/2021;111651837;25/05/2021;9115; $ 109,28 ; $ 35,84 ; $ 996.087 ; $ 326.682 
6365;Asia;2;Philippines;Verduras;Online;Media;28/05/2022;636558425;8/06/2022;639; $ 154,06 ; $ 90,93 ; $ 98.444 ; $ 58.104 
3225;Asia;2;Japan;Snacks;Offline;Alta;9/04/2022;322507798;21/04/2022;6079; $ 152,58 ; $ 97,44 ; $ 927.534 ; $ 592.338 
1226;Asia;2;Turkmenistan;Ropa;Offline;Alta;25/04/2021;122673785;29/04/2021;754; $ 109,28 ; $ 35,84 ; $ 82.397 ; $ 27.023 
6105;Europa;5;Andorra;Verduras;Offline;Media;12/05/2020;610542714;29/05/2020;2012; $ 154,06 ; $ 90,93 ; $ 309.969 ; $ 182.951 
6299;África;1;Kenya;Alimento infantil;Online;Baja;23/01/2022;629913413;9/02/2022;4232; $ 255,28 ; $ 159,42 ; $ 1.080.345 ; $ 674.665 
4448;África;1;Mozambique;Ropa;Online;Alta;24/11/2020;444897210;1/01/2021;3826; $ 109,28 ; $ 35,84 ; $ 418.105 ; $ 137.124 
3899;Australia y Oceanía;3;Solomon Islands;Snacks;Offline;Alta;3/10/2021;389917933;18/11/2021;4236; $ 152,58 ; $ 97,44 ; $ 646.329 ; $ 412.756 
4197;África;1;Democratic Republic of the Congo;Cosméticos;Online;Alta;7/05/2021;419711911;1/06/2021;936; $ 437,20 ; $ 263,33 ; $ 409.219 ; $ 246.477 
5593;África;1;Uganda;Ropa;Offline;Baja;27/01/2021;559327971;15/03/2021;6431; $ 109,28 ; $ 35,84 ; $ 702.780 ; $ 230.487 
4541;Europa;5;Albania;Material de oficina;Online;Alta;29/09/2022;454127442;12/11/2022;5257; $ 651,21 ; $ 524,96 ; $ 3.423.411 ; $ 2.759.715 
7197;Australia y Oceanía;3;Samoa ;Cereales;Online;Crítica;1/06/2021;719784152;11/07/2021;8981; $ 205,70 ; $ 117,11 ; $ 1.847.392 ; $ 1.051.765 
6922;Asia;2;Indonesia;Verduras;Online;Alta;16/02/2021;692284429;7/03/2021;1201; $ 154,06 ; $ 90,93 ; $ 185.026 ; $ 109.207 
6779;África;1;South Africa;Snacks;Offline;Baja;12/01/2022;677927100;18/01/2022;2549; $ 152,58 ; $ 97,44 ; $ 388.926 ; $ 248.375 
6033;África;1;Malawi;Cereales;Online;Baja;27/10/2021;603323495;6/12/2021;5684; $ 205,70 ; $ 117,11 ; $ 1.169.199 ; $ 665.653 
4653;Europa;5;United Kingdom;Ropa;Online;Baja;11/01/2020;465397441;23/02/2020;300; $ 109,28 ; $ 35,84 ; $ 32.784 ; $ 10.752 
7813;Centroamérica y Caribe;4;Jamaica;Alimento infantil;Online;Alta;17/04/2022;781385266;22/04/2022;8119; $ 255,28 ; $ 159,42 ; $ 2.072.618 ; $ 1.294.331 
3388;Asia;2;Nepal;Material de oficina;Offline;Media;21/10/2021;338835799;26/10/2021;7898; $ 651,21 ; $ 524,96 ; $ 5.143.257 ; $ 4.146.134 
2456;África;1;Mali;Alimento infantil;Online;Crítica;20/09/2020;245610368;22/10/2020;421; $ 255,28 ; $ 159,42 ; $ 107.473 ; $ 67.116 
7798;Asia;2;China;Alimento infantil;Online;Alta;7/03/2020;779882800;21/03/2020;3506; $ 255,28 ; $ 159,42 ; $ 895.012 ; $ 558.927 
9401;África;1;Togo;Cuidado personal;Online;Baja;19/09/2021;940139424;2/11/2021;7002; $ 81,73 ; $ 56,67 ; $ 572.273 ; $ 396.803 
6951;Australia y Oceanía;3;Solomon Islands;Doméstico;Offline;Alta;16/02/2020;695179069;16/02/2020;7790; $ 668,27 ; $ 502,54 ; $ 5.205.823 ; $ 3.914.787 
5341;África;1;Central African Republic;Frutas;Offline;Crítica;12/01/2022;534113061;10/02/2022;4779; $ 9,33 ; $ 6,92 ; $ 44.588 ; $ 33.071 
1163;África;1;Swaziland;Cosméticos;Online;Baja;10/08/2021;116365230;20/08/2021;3912; $ 437,20 ; $ 263,33 ; $ 1.710.326 ; $ 1.030.147 
5216;África;1;United Arab Emirates;Cereales;Online;Media;28/12/2021;521671903;6/02/2022;3164; $ 205,70 ; $ 117,11 ; $ 650.835 ; $ 370.536 
2000;Australia y Oceanía;3;Fiji;Bebida;Offline;Baja;12/06/2022;200081908;12/06/2022;7538; $ 47,45 ; $ 31,79 ; $ 357.678 ; $ 239.633 
8219;África;1;Swaziland;Cosméticos;Offline;Crítica;19/08/2022;821956574;27/09/2022;4071; $ 437,20 ; $ 263,33 ; $ 1.779.841 ; $ 1.072.016 
5279;Europa;5;Vatican City;Verduras;Offline;Alta;7/03/2021;527969729;17/04/2021;6830; $ 154,06 ; $ 90,93 ; $ 1.052.230 ; $ 621.052 
6791;Asia;2;Thailand;Bebida;Online;Baja;5/11/2022;679107701;7/11/2022;1915; $ 47,45 ; $ 31,79 ; $ 90.867 ; $ 60.878 
9066;Europa;5;Georgia;Verduras;Online;Alta;12/10/2022;906669318;24/10/2022;2454; $ 154,06 ; $ 90,93 ; $ 378.063 ; $ 223.142 
4622;África;1;Guinea-Bissau;Snacks;Online;Baja;31/03/2022;462265908;19/04/2022;3610; $ 152,58 ; $ 97,44 ; $ 550.814 ; $ 351.758 
4678;Europa;5;Estonia;Snacks;Online;Baja;28/06/2021;467821300;9/07/2021;7573; $ 152,58 ; $ 97,44 ; $ 1.155.488 ; $ 737.913 
7655;África;1;Swaziland;Cosméticos;Offline;Alta;26/02/2021;765571820;7/04/2021;8569; $ 437,20 ; $ 263,33 ; $ 3.746.367 ; $ 2.256.475 
3680;Centroamérica y Caribe;4;Trinidad and Tobago;Cosméticos;Online;Crítica;9/11/2020;368066298;24/12/2020;7852; $ 437,20 ; $ 263,33 ; $ 3.432.894 ; $ 2.067.667 
6081;África;1;Ghana;Doméstico;Online;Media;12/08/2020;608166062;9/09/2020;8707; $ 668,27 ; $ 502,54 ; $ 5.818.627 ; $ 4.375.616 
1890;África;1;Djibouti;Ropa;Online;Alta;10/04/2022;189044940;12/05/2022;1454; $ 109,28 ; $ 35,84 ; $ 158.893 ; $ 52.111 
1341;Australia y Oceanía;3;New Zealand;Cereales;Offline;Crítica;15/05/2022;134189260;24/05/2022;8439; $ 205,70 ; $ 117,11 ; $ 1.735.902 ; $ 988.291 
6373;África;1;Syria;Cuidado personal;Offline;Baja;17/02/2022;637397849;21/02/2022;9043; $ 81,73 ; $ 56,67 ; $ 739.084 ; $ 512.467 
6127;Europa;5;Albania;Ropa;Online;Alta;26/04/2020;612782037;19/05/2020;4677; $ 109,28 ; $ 35,84 ; $ 511.103 ; $ 167.624 
8447;Asia;2;Taiwan;Material de oficina;Offline;Crítica;24/05/2020;844765651;1/06/2020;3783; $ 651,21 ; $ 524,96 ; $ 2.463.527 ; $ 1.985.924 
8380;África;1;Ethiopia;Bebida;Offline;Media;2/07/2020;838085019;21/07/2020;6836; $ 47,45 ; $ 31,79 ; $ 324.368 ; $ 217.316 
1677;Europa;5;United Kingdom;Snacks;Offline;Media;11/08/2020;167788970;11/08/2020;1340; $ 152,58 ; $ 97,44 ; $ 204.457 ; $ 130.570 
7292;África;1;Cape Verde;Material de oficina;Offline;Baja;5/02/2021;729238831;16/02/2021;6830; $ 651,21 ; $ 524,96 ; $ 4.447.764 ; $ 3.585.477 
8881;África;1;Tanzania;Alimento infantil;Online;Media;24/04/2021;888108432;13/06/2021;9876; $ 255,28 ; $ 159,42 ; $ 2.521.145 ; $ 1.574.432 
4303;Centroamérica y Caribe;4;Trinidad and Tobago;Snacks;Online;Alta;1/01/2021;430384099;27/01/2021;9074; $ 152,58 ; $ 97,44 ; $ 1.384.511 ; $ 884.171 
1123;África;1;Togo;Cereales;Offline;Alta;1/10/2021;112364661;9/11/2021;55; $ 205,70 ; $ 117,11 ; $ 11.314 ; $ 6.441 
3106;Europa;5;Montenegro;Doméstico;Online;Alta;7/09/2022;310661447;8/09/2022;480; $ 668,27 ; $ 502,54 ; $ 320.770 ; $ 241.219 
5721;Europa;5;Russia;Ropa;Offline;Media;23/11/2021;572198283;6/12/2021;5042; $ 109,28 ; $ 35,84 ; $ 550.990 ; $ 180.705 
9642;Asia;2;Nepal;Cereales;Offline;Media;29/09/2020;964211499;7/11/2020;464; $ 205,70 ; $ 117,11 ; $ 95.445 ; $ 54.339 
7242;África;1;Kenya;Doméstico;Online;Alta;4/06/2022;724249923;3/07/2022;501; $ 668,27 ; $ 502,54 ; $ 334.803 ; $ 251.773 
5101;África;1;Zimbabwe;Alimento infantil;Online;Crítica;11/12/2021;510174882;12/12/2021;940; $ 255,28 ; $ 159,42 ; $ 239.963 ; $ 149.855 
1501;África;1;Turkey;Bebida;Offline;Alta;15/11/2021;150160205;22/11/2021;4596; $ 47,45 ; $ 31,79 ; $ 218.080 ; $ 146.107 
8926;Europa;5;Portugal;Bebida;Online;Media;27/04/2022;892692220;11/05/2022;6320; $ 47,45 ; $ 31,79 ; $ 299.884 ; $ 200.913 
4565;Centroamérica y Caribe;4;Costa Rica;Doméstico;Online;Media;11/05/2022;456569755;9/06/2022;7991; $ 668,27 ; $ 502,54 ; $ 5.340.146 ; $ 4.015.797 
6809;Norteamérica;6;Canada;Material de oficina;Online;Media;23/06/2021;680904138;11/07/2021;3520; $ 651,21 ; $ 524,96 ; $ 2.292.259 ; $ 1.847.859 
7751;Centroamérica y Caribe;4;Trinidad and Tobago;Doméstico;Online;Media;25/12/2020;775119197;2/02/2021;3850; $ 668,27 ; $ 502,54 ; $ 2.572.840 ; $ 1.934.779 
4689;África;1;Iran;Cárnicos;Online;Baja;7/08/2022;468951261;19/08/2022;1954; $ 421,89 ; $ 364,69 ; $ 824.373 ; $ 712.604 
4624;África;1;Burundi;Material de oficina;Online;Baja;16/04/2021;462449157;31/05/2021;7837; $ 651,21 ; $ 524,96 ; $ 5.103.533 ; $ 4.114.112 
1759;África;1;Cameroon;Cosméticos;Offline;Alta;3/01/2021;175974214;13/01/2021;3535; $ 437,20 ; $ 263,33 ; $ 1.545.502 ; $ 930.872 
9002;Asia;2;Maldives;Cosméticos;Offline;Baja;24/10/2021;900200259;10/11/2021;8116; $ 437,20 ; $ 263,33 ; $ 3.548.315 ; $ 2.137.186 
8461;Centroamérica y Caribe;4;Nicaragua;Cereales;Offline;Crítica;25/04/2021;846113622;3/06/2021;2678; $ 205,70 ; $ 117,11 ; $ 550.865 ; $ 313.621 
9950;Europa;5;Ukraine;Alimento infantil;Offline;Alta;22/10/2021;995013129;27/11/2021;5351; $ 255,28 ; $ 159,42 ; $ 1.366.003 ; $ 853.056 
1485;África;1;Madagascar;Cuidado personal;Online;Crítica;9/04/2020;148510110;14/05/2020;6297; $ 81,73 ; $ 56,67 ; $ 514.654 ; $ 356.851 
7785;Australia y Oceanía;3;Australia;Ropa;Online;Media;27/03/2021;778528392;14/05/2021;2707; $ 109,28 ; $ 35,84 ; $ 295.821 ; $ 97.019 
4773;África;1;Somalia;Bebida;Online;Media;22/01/2021;477304303;23/01/2021;3805; $ 47,45 ; $ 31,79 ; $ 180.547 ; $ 120.961 
5073;Europa;5;San Marino;Snacks;Offline;Alta;13/10/2020;507386672;22/10/2020;5846; $ 152,58 ; $ 97,44 ; $ 891.983 ; $ 569.634 
8516;África;1;Turkey;Snacks;Offline;Crítica;10/11/2021;851636826;10/11/2021;7117; $ 152,58 ; $ 97,44 ; $ 1.085.912 ; $ 693.480 
6632;Centroamérica y Caribe;4;Grenada;Cárnicos;Online;Alta;4/11/2021;663228595;15/12/2021;2934; $ 421,89 ; $ 364,69 ; $ 1.237.825 ; $ 1.070.000 
5156;Europa;5;Lithuania;Cereales;Offline;Baja;25/07/2021;515648305;3/08/2021;647; $ 205,70 ; $ 117,11 ; $ 133.088 ; $ 75.770 
1526;Australia y Oceanía;3;Papua New Guinea;Bebida;Online;Alta;23/10/2020;152694785;16/11/2020;4635; $ 47,45 ; $ 31,79 ; $ 219.931 ; $ 147.347 
7384;Europa;5;Serbia;Cereales;Online;Alta;23/08/2022;738479363;7/09/2022;1309; $ 205,70 ; $ 117,11 ; $ 269.261 ; $ 153.297 
8074;Europa;5;Ukraine;Snacks;Offline;Media;5/07/2020;807425868;7/07/2020;4112; $ 152,58 ; $ 97,44 ; $ 627.409 ; $ 400.673 
3142;Norteamérica;6;Greenland;Bebida;Offline;Crítica;24/07/2022;314270627;12/08/2022;8517; $ 47,45 ; $ 31,79 ; $ 404.132 ; $ 270.755 
1840;Europa;5;Lithuania;Doméstico;Offline;Baja;15/08/2021;184062469;20/09/2021;7030; $ 668,27 ; $ 502,54 ; $ 4.697.938 ; $ 3.532.856 
9621;África;1;South Sudan;Cuidado personal;Offline;Baja;10/05/2022;962162721;15/06/2022;4185; $ 81,73 ; $ 56,67 ; $ 342.040 ; $ 237.164 
5642;Asia;2;Maldives;Ropa;Online;Crítica;7/09/2022;564245212;19/10/2022;1552; $ 109,28 ; $ 35,84 ; $ 169.603 ; $ 55.624 
